voltage,temp,rel time,abs time,volt dif,ppm
10.59639,33.273926,531.395,49:18.2,-0.00001,-6.323
10.59639,33.273926,532.557,49:19.3,-0.00001,-7.738
10.59639,33.273926,533.721,49:20.5,-0.00001,-7.172
10.59639,33.193359,534.884,49:21.6,-0.00001,-6.606
10.59639,33.193359,536.047,49:22.8,-0.00001,-7.172
10.59639,33.354492,537.207,49:24.0,-0.00001,-6.795
10.59639,33.354492,538.37,49:25.1,-0.00001,-7.078
10.59639,33.273926,539.532,49:26.3,-0.00001,-6.795
10.59639,33.354492,540.695,49:27.5,-0.00001,-7.927
10.59639,33.193359,541.856,49:28.6,-0.00001,-7.267
10.59639,33.193359,543.02,49:29.8,-0.00001,-7.644
10.59639,33.273926,544.182,49:30.9,-0.00001,-6.229
10.59639,33.273926,545.344,49:32.1,-0.00001,-5.474
10.59639,33.273926,546.508,49:33.3,-0.00001,-5.851
10.59639,33.193359,547.669,49:34.4,-0.00001,-5.945
10.59639,33.273926,548.831,49:35.6,-0.00001,-7.738
10.59638,33.193359,549.994,49:36.8,-0.00001,-8.210
10.59639,33.273926,551.157,49:37.9,-0.00001,-6.984
10.59639,33.032227,552.319,49:39.1,-0.00001,-7.644
10.59639,33.032227,553.481,49:40.2,-0.00001,-7.644
10.59638,33.193359,554.644,49:41.4,-0.00001,-8.588
10.59638,33.193359,555.806,49:42.6,-0.00001,-8.305
10.59639,33.354492,556.969,49:43.7,-0.00001,-7.833
10.59639,33.596191,558.132,49:44.9,-0.00001,-7.738
10.59638,33.354492,559.293,49:46.1,-0.00001,-9.060
10.59639,33.354492,560.456,49:47.2,-0.00001,-7.078
10.59639,33.676758,561.619,49:48.4,-0.00001,-8.022
10.59638,33.273926,562.782,49:49.5,-0.00001,-10.098
10.59638,33.273926,563.945,49:50.7,-0.00001,-10.381
10.59639,33.273926,565.106,49:51.9,-0.00001,-7.927
10.59638,33.515625,566.268,49:53.0,-0.00001,-8.682
10.59638,33.193359,567.431,49:54.2,-0.00001,-10.098
10.59638,33.273926,568.594,49:55.4,-0.00001,-9.437
10.59639,33.273926,569.756,49:56.5,-0.00001,-8.116
10.59639,33.112793,570.918,49:57.7,-0.00001,-7.927
10.59639,33.354492,572.081,49:58.8,-0.00001,-6.795
10.59639,33.515625,573.244,50:00.0,-0.00001,-5.851
10.59639,33.273926,574.406,50:01.2,-0.00001,-6.700
10.59638,33.193359,575.569,50:02.3,-0.00001,-8.210
10.59639,33.193359,576.732,50:03.5,-0.00001,-7.361
10.59639,33.112793,577.894,50:04.7,-0.00001,-7.644
10.59639,33.273926,579.056,50:05.8,-0.00001,-7.644
10.59638,33.112793,580.219,50:07.0,-0.00001,-9.720
10.59638,33.193359,581.381,50:08.1,-0.00001,-9.437
10.59638,33.273926,582.545,50:09.3,-0.00001,-8.493
10.59639,33.193359,583.706,50:10.5,-0.00001,-6.417
10.59639,33.193359,584.868,50:11.6,-0.00001,-6.512
10.59639,33.273926,586.03,50:12.8,-0.00001,-6.512
10.59639,33.032227,587.194,50:14.0,-0.00001,-6.323
10.59639,33.273926,588.368,50:15.1,-0.00001,-4.719
10.59639,33.354492,589.539,50:16.3,-0.00001,-7.644
10.59639,33.112793,590.703,50:17.5,-0.00001,-6.700
10.59639,33.193359,591.874,50:18.6,-0.00001,-6.417
10.59639,33.193359,593.036,50:19.8,-0.00001,-6.889
10.59639,33.676758,594.199,50:21.0,-0.00001,-4.719
10.59639,33.273926,595.361,50:22.1,-0.00001,-5.568
10.59639,33.193359,596.524,50:23.3,-0.00001,-6.606
10.59639,33.435059,597.685,50:24.4,-0.00001,-5.662
10.59639,32.871094,598.849,50:25.6,-0.00001,-6.984
10.59639,33.515625,600.013,50:26.8,-0.00001,-5.096
10.59639,33.273926,601.184,50:27.9,0.00000,-4.435
10.59639,33.354492,602.345,50:29.1,-0.00001,-7.644
10.59639,33.112793,603.509,50:30.3,-0.00001,-5.662
10.59639,33.193359,604.672,50:31.4,-0.00001,-5.096
10.59639,33.435059,605.846,50:32.6,-0.00001,-7.833
10.59639,33.273926,607.018,50:33.8,-0.00001,-7.455
10.59639,33.193359,608.19,50:34.9,-0.00001,-5.945
10.59639,32.548828,609.351,50:36.1,-0.00001,-4.907
10.59639,33.273926,610.514,50:37.3,-0.00001,-7.078
10.59639,33.193359,611.678,50:38.4,-0.00001,-5.474
10.59639,33.354492,612.851,50:39.6,-0.00001,-5.285
10.59639,34.160156,614.012,50:40.8,-0.00001,-5.474
10.59639,33.273926,615.174,50:41.9,-0.00001,-5.474
10.59639,33.435059,616.336,50:43.1,-0.00001,-5.285
10.59639,33.354492,617.5,50:44.3,-0.00001,-5.379
10.59639,33.273926,618.663,50:45.4,-0.00001,-6.417
10.59639,33.354492,619.825,50:46.6,-0.00001,-6.512
10.59639,32.871094,620.987,50:47.7,-0.00001,-5.662
10.59639,33.032227,622.15,50:48.9,-0.00001,-5.474
10.59639,33.354492,623.311,50:50.1,-0.00001,-5.002
10.59639,32.95166,624.474,50:51.2,0.00000,-4.341
10.59639,33.273926,625.638,50:52.4,0.00000,-4.247
10.59639,32.871094,626.799,50:53.6,0.00000,-4.624
10.59639,33.273926,627.962,50:54.7,-0.00001,-6.040
10.59639,33.354492,629.123,50:55.9,0.00000,-4.058
10.59639,33.193359,630.287,50:57.0,-0.00001,-5.190
10.59639,33.193359,631.459,50:58.2,-0.00001,-6.040
10.59639,33.273926,632.621,50:59.4,0.00000,-4.247
10.59639,33.273926,633.783,51:00.5,0.00000,-3.020
10.59639,33.193359,634.945,51:01.7,-0.00001,-5.379
10.59639,33.354492,636.107,51:02.9,0.00000,-4.247
10.59639,33.112793,637.272,51:04.0,-0.00001,-5.285
10.59639,33.273926,638.446,51:05.2,0.00000,-3.775
10.59639,33.354492,639.616,51:06.4,-0.00001,-5.945
10.59639,33.112793,640.778,51:07.5,-0.00001,-4.907
10.59639,33.032227,641.94,51:08.7,-0.00001,-5.379
10.59639,33.273926,643.104,51:09.9,-0.00001,-5.757
10.59639,33.435059,644.278,51:11.0,-0.00001,-4.907
10.59639,33.273926,645.448,51:12.2,-0.00001,-6.323
10.59639,33.273926,646.61,51:13.4,-0.00001,-5.757
10.59639,33.515625,647.773,51:14.5,-0.00001,-6.229
10.59639,33.193359,648.936,51:15.7,-0.00001,-6.700
10.59639,33.193359,650.099,51:16.9,-0.00001,-6.512
10.59639,33.273926,651.26,51:18.0,-0.00001,-6.512
10.59639,33.193359,652.422,51:19.2,-0.00001,-6.323
10.59639,33.193359,653.586,51:20.3,-0.00001,-6.134
10.59639,33.273926,654.747,51:21.5,-0.00001,-6.417
10.59639,33.193359,655.912,51:22.7,-0.00001,-7.267
10.59638,32.468262,657.072,51:23.8,-0.00001,-8.399
10.59639,33.273926,658.234,51:25.0,-0.00001,-5.568
10.59639,33.032227,659.398,51:26.2,-0.00001,-5.285
10.59639,33.273926,660.56,51:27.3,-0.00001,-6.229
10.59639,33.193359,661.723,51:28.5,-0.00001,-7.644
10.59639,33.112793,662.884,51:29.6,-0.00001,-6.417
10.59639,33.354492,664.047,51:30.8,-0.00001,-6.229
10.59639,33.193359,665.209,51:32.0,-0.00001,-6.889
10.59639,33.273926,666.372,51:33.1,-0.00001,-5.568
10.59639,33.193359,667.538,51:34.3,-0.00001,-5.945
10.59639,33.354492,668.707,51:35.5,-0.00001,-5.757
10.59639,33.273926,669.88,51:36.6,-0.00001,-7.455
10.59639,33.273926,671.041,51:37.8,-0.00001,-7.172
10.59639,33.193359,672.206,51:39.0,-0.00001,-5.662
10.59639,33.273926,673.378,51:40.1,-0.00001,-5.474
10.59639,33.918457,674.538,51:41.3,-0.00001,-6.134
10.59639,33.757324,675.701,51:42.5,-0.00001,-5.190
10.59639,33.515625,676.863,51:43.6,-0.00001,-5.945
10.59639,32.790527,678.026,51:44.8,-0.00001,-7.361
10.59639,33.193359,679.189,51:45.9,-0.00001,-8.022
10.59639,33.193359,680.351,51:47.1,-0.00001,-7.550
10.59639,33.112793,681.514,51:48.3,-0.00001,-7.738
10.59638,33.193359,682.676,51:49.4,-0.00001,-8.493
10.59639,33.112793,683.839,51:50.6,-0.00001,-7.550
10.59639,33.273926,685.002,51:51.8,-0.00001,-6.134
10.59639,33.193359,686.164,51:52.9,-0.00001,-6.417
10.59639,33.193359,687.326,51:54.1,-0.00001,-7.267
10.59639,33.112793,688.489,51:55.2,-0.00001,-7.361
10.59639,33.273926,689.651,51:56.4,-0.00001,-6.700
10.59638,33.112793,690.814,51:57.6,-0.00001,-8.399
10.59639,33.273926,691.977,51:58.7,-0.00001,-6.323
10.59639,33.273926,693.138,51:59.9,-0.00001,-6.889
10.59639,33.273926,694.301,52:01.1,-0.00001,-4.907
10.59639,33.354492,695.463,52:02.2,-0.00001,-5.474
10.59639,33.193359,696.626,52:03.4,-0.00001,-5.379
10.59639,33.354492,697.79,52:04.5,-0.00001,-6.040
10.59639,33.273926,698.963,52:05.7,-0.00001,-7.078
10.59639,33.273926,700.124,52:06.9,-0.00001,-8.022
10.59639,33.193359,701.286,52:08.0,-0.00001,-7.738
10.59639,33.112793,702.449,52:09.2,-0.00001,-6.795
10.59639,33.273926,703.612,52:10.4,-0.00001,-6.323
10.59639,33.193359,704.773,52:11.5,0.00000,-4.624
10.59639,33.273926,705.936,52:12.7,-0.00001,-6.795
10.59639,34.160156,707.098,52:13.9,-0.00001,-6.606
10.59638,33.273926,708.261,52:15.0,-0.00001,-8.588
10.59639,33.354492,709.424,52:16.2,-0.00001,-6.606
10.59638,33.273926,710.587,52:17.3,-0.00001,-8.399
10.59639,33.354492,711.748,52:18.5,-0.00001,-7.644
10.59639,33.273926,712.91,52:19.7,-0.00001,-7.550
10.59639,33.354492,714.072,52:20.8,-0.00001,-7.455
10.59639,33.193359,715.236,52:22.0,-0.00001,-6.984
10.59639,33.193359,716.4,52:23.2,-0.00001,-5.662
10.59639,33.515625,717.56,52:24.3,-0.00001,-6.417
10.59639,33.354492,718.724,52:25.5,-0.00001,-6.323
10.59639,33.273926,719.885,52:26.6,-0.00001,-5.851
10.59639,33.273926,721.048,52:27.8,-0.00001,-7.927
10.59639,33.273926,722.212,52:29.0,-0.00001,-7.738
10.59638,33.193359,723.373,52:30.1,-0.00001,-8.399
10.59639,33.193359,724.536,52:31.3,-0.00001,-7.644
10.59639,33.273926,725.698,52:32.5,-0.00001,-5.379
10.59639,33.354492,726.861,52:33.6,-0.00001,-6.040
10.59639,33.193359,728.024,52:34.8,-0.00001,-5.662
10.59639,33.354492,729.186,52:35.9,-0.00001,-6.417
10.59639,33.193359,730.348,52:37.1,0.00000,-4.624
10.59639,33.273926,731.51,52:38.3,-0.00001,-7.738
10.59638,33.112793,732.672,52:39.4,-0.00001,-8.399
10.59639,33.273926,733.835,52:40.6,-0.00001,-8.116
10.59639,33.193359,734.997,52:41.8,-0.00001,-6.700
10.59639,33.273926,736.16,52:42.9,-0.00001,-6.889
10.59639,33.273926,737.322,52:44.1,-0.00001,-7.172
10.59639,33.273926,738.485,52:45.2,-0.00001,-6.606
10.59639,33.193359,739.647,52:46.4,-0.00001,-5.285
10.59639,33.273926,740.81,52:47.6,-0.00001,-6.606
10.59639,33.112793,741.973,52:48.7,-0.00001,-6.512
10.59639,33.273926,743.135,52:49.9,-0.00001,-6.040
10.59639,33.273926,744.298,52:51.1,-0.00001,-7.738
10.59638,33.193359,745.469,52:52.2,-0.00001,-10.381
10.59639,33.354492,746.632,52:53.4,-0.00001,-7.927
10.59639,33.354492,747.795,52:54.6,-0.00001,-7.078
10.59639,33.354492,748.959,52:55.7,-0.00001,-7.738
10.59639,33.273926,750.132,52:56.9,-0.00001,-6.512
10.59639,33.112793,751.291,52:58.1,-0.00001,-7.927
10.59639,33.193359,752.454,52:59.2,-0.00001,-6.795
10.59639,33.193359,753.617,53:00.4,-0.00001,-7.833
10.59639,33.193359,754.779,53:01.5,-0.00001,-8.022
10.59639,33.112793,755.942,53:02.7,-0.00001,-7.455
10.59639,33.515625,757.105,53:03.9,-0.00001,-7.738
10.59639,33.193359,758.266,53:05.0,-0.00001,-5.945
10.59639,33.193359,759.429,53:06.2,-0.00001,-6.512
10.59639,32.871094,760.591,53:07.4,-0.00001,-5.945
10.59639,33.515625,761.755,53:08.5,-0.00001,-5.379
10.59639,33.193359,762.917,53:09.7,-0.00001,-5.945
10.59639,33.273926,764.079,53:10.8,-0.00001,-7.455
10.59639,33.193359,765.241,53:12.0,-0.00001,-6.323
10.59639,33.273926,766.404,53:13.2,-0.00001,-6.323
10.59639,33.354492,767.567,53:14.3,-0.00001,-6.700
10.59639,33.273926,768.73,53:15.5,-0.00001,-4.719
10.59639,33.112793,769.891,53:16.7,-0.00001,-5.096
10.59639,33.354492,771.054,53:17.8,-0.00001,-4.907
10.59639,33.193359,772.217,53:19.0,-0.00001,-4.813
10.59639,33.193359,773.378,53:20.1,0.00000,-4.530
10.59639,33.193359,774.545,53:21.3,0.00000,-3.397
10.59639,33.273926,775.713,53:22.5,-0.00001,-6.040
10.59639,33.273926,776.877,53:23.6,-0.00001,-6.700
10.59639,33.112793,778.039,53:24.8,-0.00001,-6.700
10.59639,33.193359,779.203,53:26.0,-0.00001,-7.550
10.59639,32.871094,780.376,53:27.1,-0.00001,-6.512
10.59639,33.354492,781.548,53:28.3,-0.00001,-5.662
10.59639,33.354492,782.71,53:29.5,-0.00001,-5.474
10.59639,33.273926,783.871,53:30.6,-0.00001,-5.757
10.59639,33.193359,785.034,53:31.8,-0.00001,-6.323
10.59639,33.112793,786.197,53:33.0,-0.00001,-5.662
10.59639,34.401855,787.361,53:34.1,-0.00001,-7.078
10.59639,33.273926,788.533,53:35.3,-0.00001,-5.285
10.59639,33.193359,789.694,53:36.5,-0.00001,-5.757
10.59639,33.354492,790.857,53:37.6,-0.00001,-5.190
10.59639,33.273926,792.018,53:38.8,0.00000,-3.680
10.59639,33.273926,793.183,53:39.9,-0.00001,-6.512
10.59639,33.032227,794.345,53:41.1,-0.00001,-6.795
10.59639,33.112793,795.507,53:42.3,-0.00001,-6.606
10.59639,33.435059,796.67,53:43.4,-0.00001,-6.134
10.59638,33.354492,797.843,53:44.6,-0.00001,-8.777
10.59639,33.354492,799.004,53:45.8,-0.00001,-7.078
10.59639,33.112793,800.167,53:46.9,-0.00001,-6.795
10.59639,33.273926,801.328,53:48.1,-0.00001,-5.002
10.59639,33.112793,802.492,53:49.3,-0.00001,-4.719
10.59639,33.273926,803.654,53:50.4,-0.00001,-5.190
10.59639,33.193359,804.816,53:51.6,-0.00001,-7.738
10.59639,33.273926,805.981,53:52.7,-0.00001,-5.662
10.59639,33.193359,807.151,53:53.9,-0.00001,-5.757
10.59639,33.112793,808.314,53:55.1,-0.00001,-5.285
10.59639,33.112793,809.476,53:56.2,-0.00001,-5.190
10.59639,32.709961,810.638,53:57.4,-0.00001,-5.190
10.59639,33.193359,811.801,53:58.6,-0.00001,-4.813
10.59639,33.273926,812.964,53:59.7,-0.00001,-6.229
10.59639,33.273926,814.126,54:00.9,-0.00001,-5.757
10.59639,33.193359,815.288,54:02.0,-0.00001,-6.040
10.59639,33.515625,816.451,54:03.2,-0.00001,-6.795
10.59639,33.273926,817.614,54:04.4,-0.00001,-6.134
10.59639,33.273926,818.776,54:05.5,-0.00001,-6.606
10.59639,33.273926,819.941,54:06.7,-0.00001,-6.134
10.59639,33.354492,821.111,54:07.9,-0.00001,-5.662
10.59639,33.193359,822.273,54:09.0,-0.00001,-5.096
10.59639,33.273926,823.435,54:10.2,-0.00001,-5.568
10.59639,33.193359,824.598,54:11.4,-0.00001,-6.040
10.59639,33.273926,825.761,54:12.5,-0.00001,-6.417
10.59639,33.193359,826.922,54:13.7,-0.00001,-7.738
10.59639,33.193359,828.085,54:14.8,-0.00001,-7.455
10.59639,33.354492,829.248,54:16.0,-0.00001,-7.361
10.59639,33.273926,830.41,54:17.2,-0.00001,-7.738
10.59639,33.193359,831.573,54:18.3,-0.00001,-6.417
10.59639,33.193359,832.735,54:19.5,-0.00001,-8.116
10.59639,32.709961,833.898,54:20.7,-0.00001,-7.078
10.59639,33.193359,835.06,54:21.8,-0.00001,-6.134
10.59639,33.273926,836.223,54:23.0,-0.00001,-7.361
10.59639,33.193359,837.386,54:24.1,-0.00001,-6.700
10.59639,33.273926,838.548,54:25.3,-0.00001,-6.700
10.59638,33.273926,839.709,54:26.5,-0.00001,-8.210
10.59639,33.193359,840.872,54:27.6,-0.00001,-7.172
10.59639,33.273926,842.034,54:28.8,-0.00001,-7.361
10.59639,33.354492,843.198,54:30.0,-0.00001,-6.512
10.59638,33.273926,844.359,54:31.1,-0.00001,-8.493
10.59638,33.354492,845.522,54:32.3,-0.00001,-8.210
10.59639,33.032227,846.684,54:33.4,-0.00001,-7.833
10.59639,32.871094,847.847,54:34.6,-0.00001,-5.851
10.59639,33.596191,849.01,54:35.8,-0.00001,-7.738
10.59639,33.112793,850.172,54:36.9,-0.00001,-7.172
10.59638,33.193359,851.333,54:38.1,-0.00001,-10.098
10.59638,33.193359,852.498,54:39.3,-0.00001,-10.758
10.59638,33.354492,853.659,54:40.4,-0.00001,-10.664
10.59638,33.354492,854.822,54:41.6,-0.00001,-11.419
10.59638,33.273926,855.984,54:42.7,-0.00001,-10.570
10.59638,33.193359,857.146,54:43.9,-0.00001,-10.475
10.59638,33.193359,858.32,54:45.1,-0.00001,-9.248
10.59639,33.273926,859.49,54:46.2,-0.00001,-6.134
10.59639,33.193359,860.654,54:47.4,-0.00001,-7.738
10.59639,33.193359,861.815,54:48.6,-0.00001,-6.889
10.59639,33.112793,862.978,54:49.7,-0.00001,-5.945
10.59639,33.273926,864.141,54:50.9,-0.00001,-6.889
10.59639,33.515625,865.305,54:52.1,-0.00001,-6.889
10.59639,33.112793,866.476,54:53.2,-0.00001,-6.134
10.59639,33.193359,867.638,54:54.4,-0.00001,-5.379
10.59639,33.193359,868.8,54:55.6,-0.00001,-5.851
10.59639,33.273926,869.962,54:56.7,-0.00001,-6.323
10.59639,33.273926,871.128,54:57.9,-0.00001,-7.078
10.59639,33.596191,872.299,54:59.1,-0.00001,-6.700
10.59639,33.193359,873.461,55:00.2,-0.00001,-6.889
10.59639,33.193359,874.623,55:01.4,-0.00001,-6.606
10.59639,32.629395,875.785,55:02.5,-0.00001,-6.984
10.59639,33.112793,876.949,55:03.7,-0.00001,-5.568
10.59639,33.354492,878.11,55:04.9,-0.00001,-6.417
10.59639,33.273926,879.273,55:06.0,-0.00001,-5.568
10.59639,33.273926,880.435,55:07.2,-0.00001,-6.512
10.59639,32.871094,881.597,55:08.4,-0.00001,-5.190
10.59639,33.515625,882.761,55:09.5,-0.00001,-7.833
10.59639,33.112793,883.935,55:10.7,-0.00001,-7.927
10.59639,33.112793,885.104,55:11.9,-0.00001,-6.323
10.59639,33.273926,886.269,55:13.0,-0.00001,-6.417
10.59639,33.193359,887.441,55:14.2,-0.00001,-6.512
10.59639,32.629395,888.603,55:15.4,-0.00001,-6.984
10.59639,33.193359,889.767,55:16.5,-0.00001,-5.379
10.59639,33.273926,890.939,55:17.7,-0.00001,-7.267
10.59639,33.273926,892.1,55:18.9,-0.00001,-8.022
10.59639,33.354492,893.263,55:20.0,-0.00001,-6.417
10.59639,33.193359,894.425,55:21.2,-0.00001,-5.851
10.59639,33.999023,895.588,55:22.3,0.00000,-4.247
10.59639,33.193359,896.751,55:23.5,-0.00001,-7.927
10.59639,33.354492,897.915,55:24.7,-0.00001,-6.323
10.59639,33.435059,899.085,55:25.8,-0.00001,-6.323
10.59639,33.273926,900.247,55:27.0,-0.00001,-7.172
10.59639,33.273926,901.41,55:28.2,-0.00001,-6.134
10.59639,33.354492,902.573,55:29.3,-0.00001,-6.134
10.59639,33.273926,903.736,55:30.5,-0.00001,-5.474
10.59639,33.596191,904.898,55:31.7,-0.00001,-6.700
10.59639,33.757324,906.06,55:32.8,-0.00001,-6.984
10.59639,33.273926,907.223,55:34.0,-0.00001,-6.229
10.59639,33.273926,908.385,55:35.1,-0.00001,-5.757
10.59639,33.354492,909.548,55:36.3,-0.00001,-6.606
10.59639,33.918457,910.71,55:37.5,-0.00001,-5.945
10.59639,33.273926,911.873,55:38.6,-0.00001,-5.474
10.59639,33.354492,913.035,55:39.8,-0.00001,-6.512
10.59639,33.193359,914.198,55:41.0,-0.00001,-5.568
10.59639,33.273926,915.361,55:42.1,-0.00001,-5.568
10.59639,33.273926,916.523,55:43.3,0.00000,-4.530
10.59639,33.193359,917.685,55:44.4,-0.00001,-4.813
10.59639,33.193359,918.847,55:45.6,0.00000,-4.247
10.59639,33.354492,920.009,55:46.8,-0.00001,-4.813
10.59639,33.273926,921.174,55:47.9,-0.00001,-6.606
10.59639,33.273926,922.345,55:49.1,-0.00001,-7.644
10.59639,33.193359,923.507,55:50.3,-0.00001,-6.040
10.59639,33.273926,924.67,55:51.4,-0.00001,-6.134
10.59639,33.354492,925.833,55:52.6,-0.00001,-7.550
10.59639,33.354492,926.995,55:53.8,-0.00001,-7.644
10.59639,33.435059,928.158,55:54.9,-0.00001,-6.134
10.59639,33.273926,929.331,55:56.1,-0.00001,-5.190
10.59639,32.871094,930.504,55:57.3,-0.00001,-5.757
10.59639,32.629395,931.665,55:58.4,-0.00001,-7.644
10.59639,33.193359,932.827,55:59.6,-0.00001,-7.172
10.59639,33.193359,933.99,56:00.7,-0.00001,-7.927
10.59639,33.193359,935.151,56:01.9,-0.00001,-7.172
10.59638,33.354492,936.315,56:03.1,-0.00001,-8.588
10.59639,33.032227,937.477,56:04.2,-0.00001,-7.738
10.59638,33.193359,938.639,56:05.4,-0.00001,-9.343
10.59638,33.273926,939.801,56:06.6,-0.00001,-8.305
10.59638,33.112793,940.964,56:07.7,-0.00001,-8.965
10.59639,33.193359,942.128,56:08.9,-0.00001,-7.927
10.59638,33.273926,943.303,56:10.1,-0.00001,-8.588
10.59639,33.354492,944.471,56:11.2,-0.00001,-8.022
10.59639,33.354492,945.634,56:12.4,-0.00001,-8.116
10.59639,33.435059,946.796,56:13.6,-0.00001,-6.795
10.59638,33.193359,947.96,56:14.7,-0.00001,-8.871
10.59638,33.273926,949.134,56:15.9,-0.00001,-9.154
10.59638,33.193359,950.303,56:17.1,-0.00001,-9.720
10.59638,33.193359,951.466,56:18.2,-0.00001,-10.570
10.59638,33.273926,952.628,56:19.4,-0.00001,-9.815
10.59638,33.435059,953.792,56:20.6,-0.00001,-9.909
10.59638,33.193359,954.953,56:21.7,-0.00001,-9.532
10.59638,33.273926,956.115,56:22.9,-0.00001,-10.947
10.59638,33.193359,957.278,56:24.0,-0.00001,-10.287
10.59638,33.273926,958.44,56:25.2,-0.00001,-9.060
10.59639,33.354492,959.603,56:26.4,-0.00001,-7.455
10.59638,33.273926,960.765,56:27.5,-0.00001,-8.588
10.59638,33.435059,961.928,56:28.7,-0.00001,-8.965
10.59639,33.354492,963.09,56:29.8,-0.00001,-7.078
10.59639,33.193359,964.253,56:31.0,-0.00001,-7.833
10.59639,33.354492,965.417,56:32.2,-0.00001,-7.172
10.59638,33.193359,966.587,56:33.3,-0.00001,-8.210
10.59639,33.273926,967.75,56:34.5,-0.00001,-6.323
10.59638,33.273926,968.912,56:35.7,-0.00001,-8.493
10.59639,33.193359,970.075,56:36.8,-0.00001,-7.550
10.59639,33.193359,971.238,56:38.0,-0.00001,-6.795
10.59639,33.193359,972.401,56:39.2,-0.00001,-7.455
10.59639,33.515625,973.573,56:40.3,-0.00001,-5.757
10.59639,33.273926,974.734,56:41.5,-0.00001,-6.229
10.59639,33.193359,975.898,56:42.7,-0.00001,-6.040
10.59638,33.193359,977.059,56:43.8,-0.00001,-8.777
10.59639,33.193359,978.222,56:45.0,-0.00001,-8.116
10.59639,33.273926,979.385,56:46.1,-0.00001,-6.889
10.59639,33.193359,980.546,56:47.3,-0.00001,-7.644
10.59639,33.918457,981.709,56:48.5,-0.00001,-5.851
10.59639,33.354492,982.873,56:49.6,-0.00001,-6.700
10.59639,33.354492,984.036,56:50.8,-0.00001,-4.907
10.59638,33.193359,985.198,56:52.0,-0.00001,-9.060
10.59639,32.709961,986.37,56:53.1,-0.00001,-7.361
10.59639,33.273926,987.532,56:54.3,-0.00001,-7.267
10.59639,33.273926,988.695,56:55.5,-0.00001,-6.134
10.59639,33.435059,989.869,56:56.6,-0.00001,-6.512
10.59639,33.273926,991.04,56:57.8,-0.00001,-5.285
10.59639,33.273926,992.202,56:59.0,-0.00001,-5.002
10.59639,33.273926,993.365,57:00.1,-0.00001,-5.851
10.59639,33.273926,994.528,57:01.3,-0.00001,-5.096
10.59639,32.871094,995.701,57:02.5,-0.00001,-5.285
10.59639,33.354492,996.873,57:03.6,-0.00001,-7.078
10.59638,33.354492,998.035,57:04.8,-0.00001,-8.588
10.59638,33.193359,999.197,57:06.0,-0.00001,-9.626
10.59639,33.999023,1000.36,57:07.1,-0.00001,-5.757
10.59639,33.273926,1001.521,57:08.3,-0.00001,-7.833
10.59639,33.273926,1002.686,57:09.4,-0.00001,-7.361
10.59639,33.273926,1003.846,57:10.6,-0.00001,-5.757
10.59638,33.193359,1005.01,57:11.8,-0.00001,-8.210
10.59638,33.435059,1006.172,57:12.9,-0.00001,-9.532
10.59638,33.273926,1007.334,57:14.1,-0.00001,-9.343
10.59638,33.354492,1008.497,57:15.3,-0.00001,-8.399
10.59638,33.354492,1009.659,57:16.4,-0.00001,-8.399
10.59638,33.354492,1010.822,57:17.6,-0.00001,-8.305
10.59639,33.354492,1011.984,57:18.7,-0.00001,-8.022
10.59638,33.435059,1013.146,57:19.9,-0.00001,-8.871
10.59639,33.193359,1014.311,57:21.1,-0.00001,-6.417
10.59638,33.193359,1015.481,57:22.2,-0.00001,-9.343
10.59638,33.273926,1016.644,57:23.4,-0.00001,-8.210
