voltage,temp,rel time,abs time
+9.03778908E+00,30.776367,6899.088,2022-07-03 22:55:34.264877
+9.03778980E+00,30.695801,6900.25,2022-07-03 22:55:35.426734
+9.03778905E+00,30.615234,6901.412,2022-07-03 22:55:36.589343
+9.03778883E+00,30.615234,6902.575,2022-07-03 22:55:37.751969
+9.03778951E+00,30.695801,6903.737,2022-07-03 22:55:38.914247
+9.03779063E+00,30.695801,6904.9,2022-07-03 22:55:40.076748
+9.03779098E+00,30.776367,6906.062,2022-07-03 22:55:41.239306
+9.03779082E+00,30.373535,6907.225,2022-07-03 22:55:42.401757
+9.03779099E+00,30.776367,6908.388,2022-07-03 22:55:43.564593
+9.03778970E+00,30.695801,6909.55,2022-07-03 22:55:44.726645
+9.03779093E+00,30.373535,6910.712,2022-07-03 22:55:45.888477
+9.03779129E+00,30.776367,6911.874,2022-07-03 22:55:47.050940
+9.03779107E+00,30.695801,6913.036,2022-07-03 22:55:48.213327
+9.03779148E+00,30.615234,6914.2,2022-07-03 22:55:49.376794
+9.03779197E+00,30.292969,6915.361,2022-07-03 22:55:50.538149
+9.03779149E+00,30.373535,6916.524,2022-07-03 22:55:51.700492
+9.03779194E+00,30.937500,6917.686,2022-07-03 22:55:52.863235
+9.03779310E+00,30.615234,6918.849,2022-07-03 22:55:54.026088
+9.03779303E+00,30.776367,6920.022,2022-07-03 22:55:55.198471
+9.03779419E+00,30.615234,6921.186,2022-07-03 22:55:56.363137
+9.03779335E+00,30.695801,6922.347,2022-07-03 22:55:57.524372
+9.03779334E+00,30.776367,6923.509,2022-07-03 22:55:58.685928
+9.03779307E+00,30.695801,6924.671,2022-07-03 22:55:59.848328
+9.03779561E+00,30.695801,6925.834,2022-07-03 22:56:01.010820
+9.03779448E+00,31.420898,6926.997,2022-07-03 22:56:02.173477
+9.03779573E+00,30.615234,6928.159,2022-07-03 22:56:03.335791
+9.03779602E+00,30.454102,6929.322,2022-07-03 22:56:04.498653
+9.03779700E+00,30.776367,6930.484,2022-07-03 22:56:05.660615
+9.03779767E+00,30.776367,6931.646,2022-07-03 22:56:06.823150
+9.03779673E+00,30.534668,6932.808,2022-07-03 22:56:07.985108
+9.03779713E+00,30.534668,6933.971,2022-07-03 22:56:09.147537
+9.03779624E+00,30.454102,6935.135,2022-07-03 22:56:10.312126
+9.03779687E+00,30.695801,6936.296,2022-07-03 22:56:11.472521
+9.03779616E+00,30.373535,6937.458,2022-07-03 22:56:12.634828
+9.03779629E+00,30.454102,6938.62,2022-07-03 22:56:13.797207
+9.03779840E+00,30.615234,6939.783,2022-07-03 22:56:14.959823
+9.03779840E+00,30.615234,6940.947,2022-07-03 22:56:16.123917
+9.03779874E+00,30.695801,6942.108,2022-07-03 22:56:17.284614
+9.03779891E+00,30.615234,6943.27,2022-07-03 22:56:18.447241
+9.03779905E+00,30.615234,6944.433,2022-07-03 22:56:19.609710
+9.03780072E+00,30.534668,6945.595,2022-07-03 22:56:20.772228
+9.03780023E+00,30.695801,6946.759,2022-07-03 22:56:21.935843
+9.03780121E+00,30.856934,6947.92,2022-07-03 22:56:23.097081
+9.03780151E+00,30.373535,6949.083,2022-07-03 22:56:24.259851
+9.03780213E+00,30.454102,6950.245,2022-07-03 22:56:25.421594
+9.03780316E+00,30.534668,6951.408,2022-07-03 22:56:26.584768
+9.03780269E+00,30.454102,6952.571,2022-07-03 22:56:27.747494
+9.03780349E+00,30.454102,6953.732,2022-07-03 22:56:28.909101
+9.03780370E+00,29.326172,6954.894,2022-07-03 22:56:30.071327
+9.03780539E+00,30.292969,6956.059,2022-07-03 22:56:31.236178
+9.03780521E+00,30.534668,6957.23,2022-07-03 22:56:32.406987
+9.03780635E+00,30.373535,6958.393,2022-07-03 22:56:33.569642
+9.03780675E+00,30.534668,6959.554,2022-07-03 22:56:34.731138
+9.03780760E+00,30.454102,6960.717,2022-07-03 22:56:35.893733
+9.03780951E+00,30.454102,6961.879,2022-07-03 22:56:37.056378
+9.03780844E+00,29.809570,6963.042,2022-07-03 22:56:38.218827
+9.03780933E+00,30.615234,6964.205,2022-07-03 22:56:39.381863
+9.03780915E+00,30.695801,6965.367,2022-07-03 22:56:40.543685
+9.03780991E+00,30.051270,6966.529,2022-07-03 22:56:41.706189
+9.03781212E+00,30.292969,6967.692,2022-07-03 22:56:42.868632
+9.03781243E+00,30.695801,6968.854,2022-07-03 22:56:44.031023
+9.03781354E+00,30.454102,6970.017,2022-07-03 22:56:45.193597
+9.03781360E+00,30.212402,6971.179,2022-07-03 22:56:46.355967
+9.03781347E+00,30.695801,6972.341,2022-07-03 22:56:47.517649
+9.03781324E+00,30.534668,6973.503,2022-07-03 22:56:48.680136
+9.03781423E+00,31.179199,6974.666,2022-07-03 22:56:49.843342
+9.03781454E+00,30.776367,6975.829,2022-07-03 22:56:51.005785
+9.03781784E+00,30.373535,6976.991,2022-07-03 22:56:52.168405
+9.03781751E+00,30.292969,6978.153,2022-07-03 22:56:53.330216
+9.03781871E+00,30.534668,6979.317,2022-07-03 22:56:54.494342
+9.03781886E+00,30.373535,6980.478,2022-07-03 22:56:55.655324
+9.03782060E+00,30.373535,6981.641,2022-07-03 22:56:56.818338
+9.03782100E+00,30.454102,6982.814,2022-07-03 22:56:57.991359
+9.03782083E+00,30.454102,6983.976,2022-07-03 22:56:59.152640
+9.03782204E+00,30.373535,6985.14,2022-07-03 22:57:00.316440
+9.03782333E+00,30.292969,6986.3,2022-07-03 22:57:01.476892
+9.03782339E+00,30.292969,6987.462,2022-07-03 22:57:02.639349
+9.03782557E+00,30.373535,6988.625,2022-07-03 22:57:03.802281
+9.03782490E+00,30.615234,6989.787,2022-07-03 22:57:04.964188
+9.03782667E+00,30.534668,6990.95,2022-07-03 22:57:06.126763
+9.03782662E+00,30.454102,6992.112,2022-07-03 22:57:07.289288
+9.03782805E+00,30.292969,6993.275,2022-07-03 22:57:08.451679
+9.03783001E+00,30.373535,6994.439,2022-07-03 22:57:09.615443
+9.03783041E+00,30.373535,6995.61,2022-07-03 22:57:10.787111
+9.03783207E+00,30.212402,6996.772,2022-07-03 22:57:11.949432
+9.03783074E+00,30.292969,6997.934,2022-07-03 22:57:13.111396
+9.03783261E+00,30.615234,6999.097,2022-07-03 22:57:14.274364
+9.03783324E+00,30.373535,7000.26,2022-07-03 22:57:15.437151
+9.03783444E+00,30.937500,7001.421,2022-07-03 22:57:16.598421
+9.03783560E+00,30.373535,7002.584,2022-07-03 22:57:17.761207
+9.03783572E+00,30.454102,7003.748,2022-07-03 22:57:18.924646
+9.03783661E+00,30.292969,7004.909,2022-07-03 22:57:20.086395
+9.03783851E+00,30.051270,7006.073,2022-07-03 22:57:21.249645
+9.03783873E+00,30.292969,7007.234,2022-07-03 22:57:22.410917
+9.03783958E+00,30.292969,7008.399,2022-07-03 22:57:23.575872
+9.03784223E+00,30.373535,7009.559,2022-07-03 22:57:24.735955
+9.03784272E+00,30.615234,7010.721,2022-07-03 22:57:25.898373
+9.03784241E+00,30.292969,7011.885,2022-07-03 22:57:27.061511
+9.03784355E+00,30.131836,7013.047,2022-07-03 22:57:28.223890
+9.03784560E+00,30.131836,7014.209,2022-07-03 22:57:29.386259
+9.03784520E+00,30.212402,7015.372,2022-07-03 22:57:30.548712
+9.03784661E+00,30.292969,7016.534,2022-07-03 22:57:31.710807
+9.03784723E+00,30.131836,7017.697,2022-07-03 22:57:32.873570
+9.03784824E+00,30.373535,7018.859,2022-07-03 22:57:34.035819
+9.03784984E+00,30.292969,7020.022,2022-07-03 22:57:35.198469
+9.03785122E+00,30.051270,7021.187,2022-07-03 22:57:36.363492
+9.03785204E+00,30.131836,7022.356,2022-07-03 22:57:37.532995
+9.03785373E+00,30.292969,7023.518,2022-07-03 22:57:38.695151
+9.03785494E+00,30.131836,7024.682,2022-07-03 22:57:39.858463
+9.03785608E+00,30.292969,7025.844,2022-07-03 22:57:41.021023
+9.03785643E+00,30.051270,7027.007,2022-07-03 22:57:42.183998
+9.03785764E+00,30.937500,7028.179,2022-07-03 22:57:43.356294
+9.03785904E+00,30.131836,7029.341,2022-07-03 22:57:44.518421
+9.03785971E+00,30.131836,7030.504,2022-07-03 22:57:45.680930
+9.03786082E+00,30.131836,7031.666,2022-07-03 22:57:46.843046
+9.03786234E+00,30.131836,7032.829,2022-07-03 22:57:48.006230
+9.03786354E+00,30.051270,7033.992,2022-07-03 22:57:49.168550
+9.03786339E+00,30.131836,7035.154,2022-07-03 22:57:50.331024
+9.03786441E+00,30.292969,7036.317,2022-07-03 22:57:51.493673
+9.03786473E+00,30.292969,7037.478,2022-07-03 22:57:52.655370
+9.03786613E+00,30.051270,7038.642,2022-07-03 22:57:53.818914
+9.03786845E+00,30.131836,7039.806,2022-07-03 22:57:54.982513
+9.03786912E+00,30.051270,7040.968,2022-07-03 22:57:56.144906
+9.03786843E+00,30.051270,7042.139,2022-07-03 22:57:57.316130
+9.03787026E+00,30.051270,7043.302,2022-07-03 22:57:58.478677
+9.03787149E+00,29.890137,7044.467,2022-07-03 22:57:59.643735
+9.03787300E+00,29.970703,7045.638,2022-07-03 22:58:00.814797
+9.03787372E+00,29.809570,7046.808,2022-07-03 22:58:01.985316
+9.03787664E+00,30.373535,7047.971,2022-07-03 22:58:03.147571
+9.03787668E+00,30.131836,7049.133,2022-07-03 22:58:04.309965
+9.03787820E+00,29.970703,7050.296,2022-07-03 22:58:05.473073
+9.03787986E+00,30.131836,7051.459,2022-07-03 22:58:06.635631
+9.03787924E+00,30.051270,7052.621,2022-07-03 22:58:07.797601
+9.03787888E+00,29.970703,7053.783,2022-07-03 22:58:08.960155
+9.03788203E+00,29.809570,7054.946,2022-07-03 22:58:10.123000
+9.03788238E+00,30.051270,7056.108,2022-07-03 22:58:11.285088
+9.03788335E+00,30.051270,7057.271,2022-07-03 22:58:12.448322
+9.03788486E+00,29.890137,7058.432,2022-07-03 22:58:13.609302
+9.03788713E+00,29.809570,7059.595,2022-07-03 22:58:14.771823
+9.03788838E+00,30.051270,7060.757,2022-07-03 22:58:15.934310
+9.03789123E+00,30.051270,7061.92,2022-07-03 22:58:17.096785
+9.03789132E+00,29.970703,7063.083,2022-07-03 22:58:18.259542
+9.03789322E+00,30.131836,7064.245,2022-07-03 22:58:19.421837
+9.03789161E+00,29.890137,7065.408,2022-07-03 22:58:20.584507
+9.03789420E+00,30.131836,7066.571,2022-07-03 22:58:21.747444
+9.03789586E+00,30.212402,7067.732,2022-07-03 22:58:22.909202
+9.03789613E+00,30.051270,7068.895,2022-07-03 22:58:24.072130
+9.03789669E+00,30.292969,7070.061,2022-07-03 22:58:25.237761
+9.03789896E+00,30.051270,7071.23,2022-07-03 22:58:26.407428
+9.03790092E+00,30.051270,7072.393,2022-07-03 22:58:27.570061
+9.03790252E+00,30.454102,7073.565,2022-07-03 22:58:28.741888
+9.03790332E+00,29.970703,7074.728,2022-07-03 22:58:29.904798
+9.03790466E+00,29.970703,7075.89,2022-07-03 22:58:31.066706
+9.03790610E+00,29.890137,7077.052,2022-07-03 22:58:32.229344
+9.03790677E+00,30.292969,7078.217,2022-07-03 22:58:33.393739
+9.03790882E+00,29.970703,7079.377,2022-07-03 22:58:34.553673
+9.03790893E+00,30.131836,7080.539,2022-07-03 22:58:35.716029
+9.03790911E+00,30.051270,7081.701,2022-07-03 22:58:36.878429
+9.03791088E+00,30.051270,7082.864,2022-07-03 22:58:38.040846
+9.03791163E+00,30.373535,7084.028,2022-07-03 22:58:39.205106
+9.03791565E+00,29.970703,7085.189,2022-07-03 22:58:40.366178
+9.03791537E+00,30.131836,7086.352,2022-07-03 22:58:41.529200
+9.03791738E+00,30.131836,7087.514,2022-07-03 22:58:42.690776
+9.03791822E+00,30.131836,7088.677,2022-07-03 22:58:43.853467
+9.03792014E+00,29.970703,7089.839,2022-07-03 22:58:45.016391
+9.03792183E+00,30.051270,7091.001,2022-07-03 22:58:46.178372
+9.03792170E+00,30.131836,7092.165,2022-07-03 22:58:47.341976
+9.03792413E+00,29.406738,7093.339,2022-07-03 22:58:48.516402
+9.03792515E+00,29.970703,7094.51,2022-07-03 22:58:49.686869
+9.03792751E+00,29.970703,7095.671,2022-07-03 22:58:50.848301
+9.03792974E+00,30.131836,7096.834,2022-07-03 22:58:52.010989
+9.03793027E+00,29.326172,7098.009,2022-07-03 22:58:53.185778
+9.03793164E+00,29.970703,7099.18,2022-07-03 22:58:54.356796
+9.03793311E+00,30.051270,7100.341,2022-07-03 22:58:55.517888
+9.03793387E+00,29.890137,7101.504,2022-07-03 22:58:56.680977
+9.03793467E+00,29.890137,7102.667,2022-07-03 22:58:57.843486
+9.03793382E+00,29.406738,7103.829,2022-07-03 22:58:59.005607
+9.03793600E+00,29.970703,7104.992,2022-07-03 22:59:00.168830
+9.03793853E+00,29.326172,7106.157,2022-07-03 22:59:01.334081
+9.03793991E+00,29.890137,7107.327,2022-07-03 22:59:02.503904
+9.03794170E+00,29.890137,7108.488,2022-07-03 22:59:03.665167
+9.03794300E+00,29.970703,7109.651,2022-07-03 22:59:04.827514
+9.03794407E+00,29.970703,7110.813,2022-07-03 22:59:05.990242
+9.03794426E+00,29.890137,7111.976,2022-07-03 22:59:07.152808
+9.03794600E+00,29.890137,7113.139,2022-07-03 22:59:08.316018
+9.03794782E+00,29.406738,7114.301,2022-07-03 22:59:09.477617
+9.03794847E+00,30.131836,7115.463,2022-07-03 22:59:10.639908
+9.03795164E+00,29.890137,7116.626,2022-07-03 22:59:11.802646
+9.03795280E+00,30.131836,7117.788,2022-07-03 22:59:12.965086
+9.03795313E+00,29.890137,7118.951,2022-07-03 22:59:14.127962
+9.03795465E+00,29.890137,7120.113,2022-07-03 22:59:15.290146
+9.03795435E+00,30.051270,7121.275,2022-07-03 22:59:16.452066
+9.03795511E+00,29.890137,7122.438,2022-07-03 22:59:17.615056
+9.03795676E+00,29.809570,7123.601,2022-07-03 22:59:18.777659
+9.03795740E+00,30.131836,7124.766,2022-07-03 22:59:19.942466
+9.03795980E+00,29.809570,7125.936,2022-07-03 22:59:21.113121
+9.03796078E+00,29.890137,7127.097,2022-07-03 22:59:22.274408
+9.03796301E+00,29.890137,7128.261,2022-07-03 22:59:23.437820
+9.03796528E+00,29.809570,7129.422,2022-07-03 22:59:24.599334
+9.03796599E+00,29.326172,7130.585,2022-07-03 22:59:25.761908
+9.03796646E+00,29.890137,7131.748,2022-07-03 22:59:26.924863
+9.03796918E+00,29.890137,7132.91,2022-07-03 22:59:28.086525
+9.03796951E+00,29.890137,7134.072,2022-07-03 22:59:29.248916
+9.03797004E+00,29.890137,7135.235,2022-07-03 22:59:30.411965
+9.03797133E+00,30.051270,7136.397,2022-07-03 22:59:31.573748
+9.03797191E+00,29.890137,7137.56,2022-07-03 22:59:32.736896
+9.03797485E+00,29.890137,7138.722,2022-07-03 22:59:33.899084
+9.03797610E+00,29.890137,7139.885,2022-07-03 22:59:35.061862
+9.03797776E+00,29.890137,7141.047,2022-07-03 22:59:36.224158
+9.03797972E+00,30.131836,7142.21,2022-07-03 22:59:37.386714
+9.03798226E+00,29.970703,7143.378,2022-07-03 22:59:38.555248
+9.03798256E+00,30.292969,7144.551,2022-07-03 22:59:39.728144
+9.03798322E+00,30.131836,7145.717,2022-07-03 22:59:40.893796
+9.03798659E+00,29.809570,7146.879,2022-07-03 22:59:42.056359
+9.03798775E+00,29.809570,7148.042,2022-07-03 22:59:43.219272
+9.03798913E+00,29.970703,7149.205,2022-07-03 22:59:44.382324
+9.03799202E+00,29.890137,7150.378,2022-07-03 22:59:45.554760
+9.03799265E+00,29.970703,7151.54,2022-07-03 22:59:46.716852
+9.03799278E+00,29.970703,7152.702,2022-07-03 22:59:47.879368
+9.03799606E+00,30.051270,7153.865,2022-07-03 22:59:49.042366
+9.03799749E+00,29.890137,7155.028,2022-07-03 22:59:50.204616
+9.03799887E+00,30.292969,7156.19,2022-07-03 22:59:51.367212
+9.03800079E+00,29.890137,7157.352,2022-07-03 22:59:52.529385
+9.03800267E+00,30.051270,7158.516,2022-07-03 22:59:53.692899
+9.03800471E+00,29.890137,7159.677,2022-07-03 22:59:54.854266
+9.03800672E+00,29.809570,7160.839,2022-07-03 22:59:56.016212
+9.03800721E+00,30.051270,7162.004,2022-07-03 22:59:57.181267
+9.03800737E+00,30.051270,7163.175,2022-07-03 22:59:58.351439
+9.03800839E+00,29.970703,7164.338,2022-07-03 22:59:59.514879
+9.03801120E+00,29.970703,7165.5,2022-07-03 23:00:00.677195
+9.03801163E+00,30.937500,7166.662,2022-07-03 23:00:01.839404
+9.03801203E+00,29.890137,7167.826,2022-07-03 23:00:03.002777
+9.03801555E+00,29.406738,7168.987,2022-07-03 23:00:04.164306
+9.03801575E+00,29.970703,7170.149,2022-07-03 23:00:05.326311
+9.03801696E+00,29.809570,7171.313,2022-07-03 23:00:06.489889
+9.03801708E+00,29.326172,7172.475,2022-07-03 23:00:07.651797
+9.03801945E+00,29.245605,7173.638,2022-07-03 23:00:08.814497
+9.03801936E+00,29.809570,7174.8,2022-07-03 23:00:09.977106
+9.03802134E+00,29.809570,7175.962,2022-07-03 23:00:11.139147
+9.03802192E+00,30.131836,7177.124,2022-07-03 23:00:12.300966
+9.03802433E+00,29.809570,7178.287,2022-07-03 23:00:13.464328
+9.03802612E+00,29.809570,7179.448,2022-07-03 23:00:14.625412
+9.03802781E+00,29.970703,7180.611,2022-07-03 23:00:15.788267
+9.03802826E+00,29.890137,7181.775,2022-07-03 23:00:16.952227
+9.03803087E+00,30.131836,7182.936,2022-07-03 23:00:18.113412
+9.03803065E+00,29.890137,7184.101,2022-07-03 23:00:19.277525
+9.03803219E+00,29.970703,7185.262,2022-07-03 23:00:20.438443
+9.03803602E+00,29.809570,7186.425,2022-07-03 23:00:21.601452
+9.03803656E+00,29.809570,7187.587,2022-07-03 23:00:22.764168
+9.03803764E+00,30.131836,7188.749,2022-07-03 23:00:23.925816
+9.03803791E+00,29.809570,7189.912,2022-07-03 23:00:25.088476
+9.03803974E+00,29.809570,7191.073,2022-07-03 23:00:26.250326
+9.03804042E+00,29.809570,7192.237,2022-07-03 23:00:27.413959
+9.03804095E+00,29.890137,7193.4,2022-07-03 23:00:28.576709
+9.03804273E+00,29.326172,7194.562,2022-07-03 23:00:29.738652
+9.03804417E+00,30.051270,7195.724,2022-07-03 23:00:30.901008
+9.03804502E+00,29.970703,7196.887,2022-07-03 23:00:32.063561
+9.03804790E+00,29.809570,7198.049,2022-07-03 23:00:33.226085
+9.03804991E+00,29.809570,7199.212,2022-07-03 23:00:34.389032
+9.03805133E+00,29.809570,7200.375,2022-07-03 23:00:35.551547
+9.03805336E+00,29.809570,7201.537,2022-07-03 23:00:36.713528
+9.03805274E+00,30.051270,7202.699,2022-07-03 23:00:37.876191
+9.03805408E+00,29.809570,7203.861,2022-07-03 23:00:39.038051
+9.03805738E+00,29.809570,7205.024,2022-07-03 23:00:40.201295
+9.03805974E+00,29.970703,7206.187,2022-07-03 23:00:41.364081
+9.03806037E+00,29.809570,7207.348,2022-07-03 23:00:42.525416
+9.03806013E+00,29.729004,7208.511,2022-07-03 23:00:43.687964
+9.03806169E+00,29.809570,7209.675,2022-07-03 23:00:44.852361
+9.03806301E+00,29.890137,7210.837,2022-07-03 23:00:46.013658
+9.03806474E+00,29.809570,7212.0,2022-07-03 23:00:47.176489
+9.03806666E+00,29.487305,7213.162,2022-07-03 23:00:48.338546
+9.03806798E+00,29.729004,7214.323,2022-07-03 23:00:49.500265
+9.03806936E+00,29.729004,7215.489,2022-07-03 23:00:50.666067
+9.03807141E+00,29.406738,7216.659,2022-07-03 23:00:51.836371
+9.03807424E+00,29.729004,7217.822,2022-07-03 23:00:52.999020
+9.03807411E+00,29.648438,7218.983,2022-07-03 23:00:54.160240
+9.03807638E+00,30.051270,7220.146,2022-07-03 23:00:55.322888
+9.03807687E+00,29.648438,7221.309,2022-07-03 23:00:56.485986
+9.03807968E+00,29.970703,7222.472,2022-07-03 23:00:57.648567
+9.03808184E+00,29.406738,7223.635,2022-07-03 23:00:58.811594
+9.03808247E+00,29.729004,7224.797,2022-07-03 23:00:59.973895
+9.03808438E+00,29.729004,7225.959,2022-07-03 23:01:01.135536
+9.03808714E+00,29.729004,7227.122,2022-07-03 23:01:02.298468
+9.03808866E+00,29.729004,7228.284,2022-07-03 23:01:03.461201
+9.03809075E+00,29.729004,7229.448,2022-07-03 23:01:04.624695
+9.03809109E+00,29.890137,7230.609,2022-07-03 23:01:05.786309
+9.03809274E+00,29.890137,7231.772,2022-07-03 23:01:06.948694
+9.03809341E+00,29.809570,7232.934,2022-07-03 23:01:08.111135
+9.03809618E+00,29.729004,7234.097,2022-07-03 23:01:09.273843
+9.03809734E+00,29.326172,7235.26,2022-07-03 23:01:10.436534
+9.03810013E+00,29.809570,7236.422,2022-07-03 23:01:11.598740
+9.03810035E+00,29.567871,7237.585,2022-07-03 23:01:12.761628
+9.03810312E+00,29.809570,7238.747,2022-07-03 23:01:13.923806
+9.03810354E+00,29.648438,7239.909,2022-07-03 23:01:15.086285
+9.03810658E+00,29.890137,7241.073,2022-07-03 23:01:16.249524
+9.03810742E+00,29.890137,7242.235,2022-07-03 23:01:17.411529
+9.03811018E+00,29.648438,7243.396,2022-07-03 23:01:18.573344
+9.03810938E+00,29.809570,7244.56,2022-07-03 23:01:19.736530
+9.03811129E+00,29.890137,7245.721,2022-07-03 23:01:20.898231
+9.03811306E+00,29.648438,7246.886,2022-07-03 23:01:22.063134
+9.03811444E+00,29.648438,7248.057,2022-07-03 23:01:23.233926
+9.03811631E+00,29.648438,7249.22,2022-07-03 23:01:24.396511
+9.03811752E+00,29.809570,7250.382,2022-07-03 23:01:25.558813
+9.03812010E+00,29.567871,7251.546,2022-07-03 23:01:26.722696
+9.03812155E+00,29.729004,7252.719,2022-07-03 23:01:27.895496
+9.03812289E+00,29.729004,7253.879,2022-07-03 23:01:29.056364
+9.03812507E+00,29.729004,7255.042,2022-07-03 23:01:30.218919
+9.03812576E+00,29.487305,7256.204,2022-07-03 23:01:31.380908
+9.03812794E+00,29.890137,7257.369,2022-07-03 23:01:32.545770
+9.03813039E+00,29.326172,7258.539,2022-07-03 23:01:33.716183
+9.03813159E+00,29.567871,7259.702,2022-07-03 23:01:34.878475
+9.03813266E+00,29.970703,7260.864,2022-07-03 23:01:36.040846
+9.03813495E+00,29.648438,7262.026,2022-07-03 23:01:37.203013
+9.03813669E+00,29.729004,7263.189,2022-07-03 23:01:38.365690
+9.03813829E+00,29.729004,7264.351,2022-07-03 23:01:39.528050
+9.03813933E+00,29.567871,7265.514,2022-07-03 23:01:40.691340
+9.03814076E+00,29.729004,7266.676,2022-07-03 23:01:41.852553
+9.03814334E+00,29.809570,7267.84,2022-07-03 23:01:43.016512
+9.03814337E+00,29.567871,7269.0,2022-07-03 23:01:44.177327
+9.03814689E+00,29.648438,7270.163,2022-07-03 23:01:45.340179
+9.03814671E+00,29.487305,7271.327,2022-07-03 23:01:46.504177
+9.03814948E+00,29.729004,7272.499,2022-07-03 23:01:47.675701
+9.03815197E+00,29.326172,7273.662,2022-07-03 23:01:48.838696
+9.03815289E+00,29.890137,7274.823,2022-07-03 23:01:49.999641
+9.03815494E+00,29.890137,7275.985,2022-07-03 23:01:51.162374
+9.03815601E+00,29.648438,7277.148,2022-07-03 23:01:52.324578
+9.03815915E+00,29.809570,7278.31,2022-07-03 23:01:53.487257
+9.03816040E+00,29.406738,7279.474,2022-07-03 23:01:54.651299
+9.03816076E+00,29.729004,7280.635,2022-07-03 23:01:55.812084
+9.03816122E+00,29.809570,7281.797,2022-07-03 23:01:56.974222
+9.03816300E+00,29.809570,7282.96,2022-07-03 23:01:58.136781
+9.03816412E+00,29.809570,7284.122,2022-07-03 23:01:59.299205
+9.03816530E+00,29.406738,7285.286,2022-07-03 23:02:00.462928
+9.03816771E+00,29.970703,7286.447,2022-07-03 23:02:01.624231
+9.03817009E+00,29.729004,7287.61,2022-07-03 23:02:02.786480
+9.03817161E+00,29.729004,7288.773,2022-07-03 23:02:03.949587
+9.03817281E+00,29.729004,7289.935,2022-07-03 23:02:05.112302
+9.03817513E+00,29.648438,7291.098,2022-07-03 23:02:06.274596
+9.03817628E+00,29.729004,7292.261,2022-07-03 23:02:07.438302
+9.03817727E+00,29.648438,7293.423,2022-07-03 23:02:08.599775
+9.03818128E+00,29.648438,7294.584,2022-07-03 23:02:09.761423
+9.03818208E+00,29.648438,7295.747,2022-07-03 23:02:10.923667
+9.03818230E+00,29.567871,7296.909,2022-07-03 23:02:12.086149
+9.03818444E+00,29.809570,7298.072,2022-07-03 23:02:13.249450
+9.03818511E+00,29.729004,7299.235,2022-07-03 23:02:14.412354
+9.03818741E+00,29.729004,7300.398,2022-07-03 23:02:15.575059
+9.03818884E+00,29.648438,7301.569,2022-07-03 23:02:16.746381
+9.03818946E+00,29.729004,7302.732,2022-07-03 23:02:17.908639
+9.03819231E+00,29.648438,7303.894,2022-07-03 23:02:19.071260
+9.03819409E+00,29.890137,7305.057,2022-07-03 23:02:20.234112
+9.03819632E+00,29.326172,7306.22,2022-07-03 23:02:21.396822
+9.03819858E+00,29.648438,7307.382,2022-07-03 23:02:22.558817
+9.03819948E+00,29.970703,7308.544,2022-07-03 23:02:23.721167
+9.03820121E+00,29.809570,7309.707,2022-07-03 23:02:24.883782
+9.03820205E+00,29.809570,7310.869,2022-07-03 23:02:26.045813
+9.03820387E+00,29.729004,7312.032,2022-07-03 23:02:27.208885
+9.03820616E+00,29.648438,7313.195,2022-07-03 23:02:28.371571
+9.03820723E+00,29.970703,7314.356,2022-07-03 23:02:29.532987
+9.03820852E+00,29.729004,7315.519,2022-07-03 23:02:30.696409
+9.03820986E+00,29.970703,7316.682,2022-07-03 23:02:31.858995
+9.03821124E+00,29.890137,7317.845,2022-07-03 23:02:33.021661
+9.03821285E+00,29.809570,7319.006,2022-07-03 23:02:34.182980
+9.03821440E+00,29.809570,7320.169,2022-07-03 23:02:35.345500
+9.03821569E+00,29.809570,7321.331,2022-07-03 23:02:36.507985
+9.03821832E+00,29.970703,7322.493,2022-07-03 23:02:37.670348
+9.03821885E+00,29.809570,7323.656,2022-07-03 23:02:38.833421
+9.03822001E+00,30.292969,7324.819,2022-07-03 23:02:39.995828
+9.03822139E+00,29.890137,7325.982,2022-07-03 23:02:41.158593
+9.03822295E+00,29.809570,7327.144,2022-07-03 23:02:42.320553
+9.03822442E+00,29.970703,7328.306,2022-07-03 23:02:43.483108
+9.03822460E+00,29.890137,7329.469,2022-07-03 23:02:44.645595
+9.03822657E+00,29.809570,7330.632,2022-07-03 23:02:45.808603
+9.03822777E+00,29.729004,7331.794,2022-07-03 23:02:46.971335
+9.03822902E+00,29.245605,7332.955,2022-07-03 23:02:48.132329
+9.03823148E+00,29.809570,7334.119,2022-07-03 23:02:49.295746
+9.03823219E+00,29.809570,7335.281,2022-07-03 23:02:50.458004
+9.03823300E+00,29.245605,7336.445,2022-07-03 23:02:51.622214
+9.03823327E+00,29.809570,7337.617,2022-07-03 23:02:52.793713
+9.03823558E+00,29.809570,7338.778,2022-07-03 23:02:53.954817
+9.03823647E+00,29.890137,7339.941,2022-07-03 23:02:55.118164
+9.03823861E+00,29.890137,7341.104,2022-07-03 23:02:56.280566
+9.03823882E+00,29.970703,7342.277,2022-07-03 23:02:57.453635
+9.03824087E+00,29.890137,7343.439,2022-07-03 23:02:58.615653
+9.03824278E+00,30.051270,7344.602,2022-07-03 23:02:59.778720
+9.03824365E+00,30.051270,7345.763,2022-07-03 23:03:00.940188
+9.03824606E+00,29.326172,7346.926,2022-07-03 23:03:02.103047
+9.03824664E+00,29.970703,7348.09,2022-07-03 23:03:03.267253
+9.03824603E+00,30.292969,7349.251,2022-07-03 23:03:04.428062
