pwmcount, residuebefore, residueafter,diff,voltbefore,voltafter,voltdiff 
5,1795,1847,-52,1.446,1.488,-0.042
5,1815,2063,-248,1.462,1.662,-0.200
5,1684,1787,-103,1.357,1.440,-0.083
5,1899,1944,-45,1.530,1.566,-0.036
5,1507,1965,-458,1.214,1.583,-0.369
5,2266,2147,119,1.825,1.730,0.096
5,1706,1815,-109,1.374,1.462,-0.088
5,2249,1883,366,1.812,1.517,0.295
5,1740,1745,-5,1.402,1.406,-0.004
5,2228,1546,682,1.795,1.245,0.549
5,1871,2064,-193,1.507,1.663,-0.155
5,1826,2224,-398,1.471,1.792,-0.321
5,2410,1791,619,1.941,1.443,0.499
5,2365,2039,326,1.905,1.643,0.263
5,1495,1554,-59,1.204,1.252,-0.048
5,1675,1619,56,1.349,1.304,0.045
5,1529,1994,-465,1.232,1.606,-0.375
5,2067,1711,356,1.665,1.378,0.287
5,2234,1871,363,1.800,1.507,0.292
5,2251,1825,426,1.813,1.470,0.343
5,2201,1734,467,1.773,1.397,0.376
5,1751,1948,-197,1.411,1.569,-0.159
5,1826,1923,-97,1.471,1.549,-0.078
5,2126,2069,57,1.713,1.667,0.046
5,2088,2079,9,1.682,1.675,0.007
5,1537,1904,-367,1.238,1.534,-0.296
5,2230,2013,217,1.796,1.622,0.175
5,1992,2027,-35,1.605,1.633,-0.028
5,2354,1682,672,1.896,1.355,0.541
5,2212,2188,24,1.782,1.763,0.019
5,2052,1886,166,1.653,1.519,0.134
5,2046,1475,571,1.648,1.188,0.460
5,2010,1758,252,1.619,1.416,0.203
5,2226,1754,472,1.793,1.413,0.380
5,2015,1815,200,1.623,1.462,0.161
5,2385,1801,584,1.921,1.451,0.470
5,2427,1801,626,1.955,1.451,0.504
5,1550,1702,-152,1.249,1.371,-0.122
5,2340,2023,317,1.885,1.630,0.255
5,2045,2390,-345,1.647,1.925,-0.278
5,1986,2014,-28,1.600,1.622,-0.023
5,1575,1838,-263,1.269,1.481,-0.212
5,2006,1901,105,1.616,1.531,0.085
5,1701,1697,4,1.370,1.367,0.003
5,2023,1457,566,1.630,1.174,0.456
5,2042,1689,353,1.645,1.361,0.284
5,1606,1659,-53,1.294,1.336,-0.043
5,2214,1907,307,1.784,1.536,0.247
5,1518,1487,31,1.223,1.198,0.025
5,1513,2240,-727,1.219,1.805,-0.586
5,1873,1992,-119,1.509,1.605,-0.096
5,1676,1698,-22,1.350,1.368,-0.018
5,1828,1905,-77,1.473,1.535,-0.062
5,1774,2148,-374,1.429,1.730,-0.301
5,1673,2251,-578,1.348,1.813,-0.466
5,1720,1478,242,1.386,1.191,0.195
5,2023,1811,212,1.630,1.459,0.171
5,1726,1522,204,1.390,1.226,0.164
5,2001,2156,-155,1.612,1.737,-0.125
5,2022,2111,-89,1.629,1.701,-0.072
5,1875,1831,44,1.510,1.475,0.035
5,1750,1902,-152,1.410,1.532,-0.122
5,1915,2126,-211,1.543,1.713,-0.170
5,2208,2048,160,1.779,1.650,0.129
5,1563,2282,-719,1.259,1.838,-0.579
5,1808,1718,90,1.456,1.384,0.073
5,1909,1453,456,1.538,1.171,0.367
5,2224,1521,703,1.792,1.225,0.566
5,2066,1870,196,1.664,1.506,0.158
5,1778,1633,145,1.432,1.316,0.117
5,2233,2183,50,1.799,1.759,0.040
5,1902,1909,-7,1.532,1.538,-0.006
5,2133,2391,-258,1.718,1.926,-0.208
5,1496,2373,-877,1.205,1.912,-0.706
5,1778,1737,41,1.432,1.399,0.033
5,2062,1811,251,1.661,1.459,0.202
5,1831,1782,49,1.475,1.436,0.039
5,1803,1703,100,1.452,1.372,0.081
,,,0,0.000,0.000,0.000
5,2077,2067,10,1.673,1.665,0.008
5,1928,1888,40,1.553,1.521,0.032
5,1850,1487,363,1.490,1.198,0.292
5,1715,1730,-15,1.382,1.394,-0.012
5,1966,1861,105,1.584,1.499,0.085
5,1655,2067,-412,1.333,1.665,-0.332
5,1641,1940,-299,1.322,1.563,-0.241
5,2400,2187,213,1.933,1.762,0.172
5,2272,1813,459,1.830,1.461,0.370
5,1831,2176,-345,1.475,1.753,-0.278
5,2158,2143,15,1.738,1.726,0.012
5,2386,2215,171,1.922,1.784,0.138
5,1723,1734,-11,1.388,1.397,-0.009
5,1806,1599,207,1.455,1.288,0.167
5,1511,1623,-112,1.217,1.307,-0.090
5,2270,1535,735,1.829,1.237,0.592
5,1663,1829,-166,1.340,1.473,-0.134
5,2007,1703,304,1.617,1.372,0.245
5,2038,2136,-98,1.642,1.721,-0.079
5,2019,2119,-100,1.626,1.707,-0.081
5,2084,2188,-104,1.679,1.763,-0.084
5,2275,1656,619,1.833,1.334,0.499
5,1775,1622,153,1.430,1.307,0.123
5,2252,2038,214,1.814,1.642,0.172
5,2274,2000,274,1.832,1.611,0.221
5,1504,2104,-600,1.212,1.695,-0.483
5,2240,1663,577,1.805,1.340,0.465
5,1671,2122,-451,1.346,1.709,-0.363
5,1991,1903,88,1.604,1.533,0.071
5,2229,2172,57,1.796,1.750,0.046
5,1896,1785,111,1.527,1.438,0.089
5,1550,2165,-615,1.249,1.744,-0.495
5,2150,1472,678,1.732,1.186,0.546
5,2066,1811,255,1.664,1.459,0.205
5,1668,1519,149,1.344,1.224,0.120
,,,0,0.000,0.000,0.000
5,2176,1803,373,1.753,1.452,0.300
5,1819,1712,107,1.465,1.379,0.086
5,2188,1970,218,1.763,1.587,0.176
5,2107,1802,305,1.697,1.452,0.246
5,2019,1603,416,1.626,1.291,0.335
5,1774,2174,-400,1.429,1.751,-0.322
5,2092,1731,361,1.685,1.394,0.291
5,1577,1788,-211,1.270,1.440,-0.170
5,2268,2048,220,1.827,1.650,0.177
5,2388,2010,378,1.924,1.619,0.305
5,2196,2077,119,1.769,1.673,0.096
5,1846,1791,55,1.487,1.443,0.044
,,,0,0.000,0.000,0.000
5,1995,1726,269,1.607,1.390,0.217
5,2155,2021,134,1.736,1.628,0.108
5,2027,2367,-340,1.633,1.907,-0.274
5,1861,1699,162,1.499,1.369,0.131
5,1751,1790,-39,1.411,1.442,-0.031
5,1686,1828,-142,1.358,1.473,-0.114
5,2042,2177,-135,1.645,1.754,-0.109
5,2101,1471,630,1.693,1.185,0.508
5,1994,1734,260,1.606,1.397,0.209
5,1745,1934,-189,1.406,1.558,-0.152
5,1652,2112,-460,1.331,1.701,-0.371
5,2042,1974,68,1.645,1.590,0.055
5,1897,1901,-4,1.528,1.531,-0.003
5,1909,1859,50,1.538,1.498,0.040
5,1675,1838,-163,1.349,1.481,-0.131
5,1593,1940,-347,1.283,1.563,-0.280
5,2180,1854,326,1.756,1.494,0.263
5,2281,1506,775,1.838,1.213,0.624
5,2256,2311,-55,1.817,1.862,-0.044
5,2133,1773,360,1.718,1.428,0.290
5,1774,2069,-295,1.429,1.667,-0.238
5,1926,1925,1,1.552,1.551,0.001
5,2163,1849,314,1.742,1.490,0.253
5,2263,1749,514,1.823,1.409,0.414
5,1921,1871,50,1.548,1.507,0.040
5,2035,1968,67,1.639,1.585,0.054
5,1995,1934,61,1.607,1.558,0.049
5,2068,2314,-246,1.666,1.864,-0.198
5,1716,2060,-344,1.382,1.660,-0.277
5,1509,1875,-366,1.216,1.510,-0.295
5,1778,2172,-394,1.432,1.750,-0.317
5,1995,2028,-33,1.607,1.634,-0.027
5,1803,2301,-498,1.452,1.854,-0.401
5,2065,1944,121,1.664,1.566,0.097
5,2179,1551,628,1.755,1.249,0.506
5,2036,1771,265,1.640,1.427,0.213
5,1574,2176,-602,1.268,1.753,-0.485
5,1781,1511,270,1.435,1.217,0.218
5,1841,1581,260,1.483,1.274,0.209
5,1702,1499,203,1.371,1.208,0.164
5,2192,1922,270,1.766,1.548,0.218
5,1772,2115,-343,1.427,1.704,-0.276
5,2197,1674,523,1.770,1.349,0.421
5,1740,1838,-98,1.402,1.481,-0.079
5,2053,1846,207,1.654,1.487,0.167
5,1960,1954,6,1.579,1.574,0.005
5,1721,1777,-56,1.386,1.432,-0.045
5,2364,1583,781,1.904,1.275,0.629
5,1759,1819,-60,1.417,1.465,-0.048
5,2084,1761,323,1.679,1.419,0.260
5,1877,1920,-43,1.512,1.547,-0.035
5,1846,1687,159,1.487,1.359,0.128
5,2273,1598,675,1.831,1.287,0.544
5,1618,2282,-664,1.303,1.838,-0.535
5,2258,1935,323,1.819,1.559,0.260
5,2227,2153,74,1.794,1.734,0.060
5,2183,1878,305,1.759,1.513,0.246
5,2150,1807,343,1.732,1.456,0.276
5,1760,1922,-162,1.418,1.548,-0.131
5,1727,1791,-64,1.391,1.443,-0.052
5,1963,1906,57,1.581,1.535,0.046
5,2075,1968,107,1.672,1.585,0.086
5,1929,1984,-55,1.554,1.598,-0.044
5,1588,1940,-352,1.279,1.563,-0.284
5,1751,2309,-558,1.411,1.860,-0.450
5,1871,1556,315,1.507,1.253,0.254
5,2248,1787,461,1.811,1.440,0.371
5,1495,2169,-674,1.204,1.747,-0.543
5,2192,1462,730,1.766,1.178,0.588
5,1899,1942,-43,1.530,1.564,-0.035
5,2176,1761,415,1.753,1.419,0.334
5,1683,1886,-203,1.356,1.519,-0.164
5,2060,1696,364,1.660,1.366,0.293
5,2232,2340,-108,1.798,1.885,-0.087
5,1485,1899,-414,1.196,1.530,-0.334
5,2166,2096,70,1.745,1.689,0.056
5,1705,1813,-108,1.374,1.461,-0.087
5,2196,1839,357,1.769,1.481,0.288
5,1894,2134,-240,1.526,1.719,-0.193
5,1937,2239,-302,1.560,1.804,-0.243
5,2169,1903,266,1.747,1.533,0.214
5,1707,2152,-445,1.375,1.734,-0.358
5,1595,1488,107,1.285,1.199,0.086
5,1663,1917,-254,1.340,1.544,-0.205
5,2345,1817,528,1.889,1.464,0.425
5,1920,1912,8,1.547,1.540,0.006
5,1724,1659,65,1.389,1.336,0.052
5,1923,1827,96,1.549,1.472,0.077
5,2302,2073,229,1.854,1.670,0.184
5,1826,1659,167,1.471,1.336,0.135
5,1952,1848,104,1.573,1.489,0.084
5,1708,2151,-443,1.376,1.733,-0.357
5,1807,2056,-249,1.456,1.656,-0.201
5,2124,2002,122,1.711,1.613,0.098
5,2126,1549,577,1.713,1.248,0.465
5,2284,2166,118,1.840,1.745,0.095
,,,0,0.000,0.000,0.000
5,1516,1459,57,1.221,1.175,0.046
5,1891,1975,-84,1.523,1.591,-0.068
5,1735,2084,-349,1.398,1.679,-0.281
5,1688,1727,-39,1.360,1.391,-0.031
5,2044,1782,262,1.647,1.436,0.211
5,2102,1835,267,1.693,1.478,0.215
5,1799,2095,-296,1.449,1.688,-0.238
5,1916,1603,313,1.544,1.291,0.252
5,1512,1770,-258,1.218,1.426,-0.208
5,1780,2221,-441,1.434,1.789,-0.355
5,2138,1875,263,1.722,1.510,0.212
5,1527,2200,-673,1.230,1.772,-0.542
5,1706,2107,-401,1.374,1.697,-0.323
5,1813,2214,-401,1.461,1.784,-0.323
5,1777,2223,-446,1.432,1.791,-0.359
5,1570,2181,-611,1.265,1.757,-0.492
5,2165,2257,-92,1.744,1.818,-0.074
5,1592,1800,-208,1.282,1.450,-0.168
5,1709,1594,115,1.377,1.284,0.093
5,2290,1812,478,1.845,1.460,0.385
5,2140,2022,118,1.724,1.629,0.095
5,2096,1841,255,1.689,1.483,0.205
5,1847,1538,309,1.488,1.239,0.249
5,1718,1913,-195,1.384,1.541,-0.157
5,2153,1472,681,1.734,1.186,0.549
5,1737,1736,1,1.399,1.398,0.001
5,2011,1641,370,1.620,1.322,0.298
5,1854,1952,-98,1.494,1.573,-0.079
5,1557,2370,-813,1.254,1.909,-0.655
5,2244,2021,223,1.808,1.628,0.180
5,2254,1738,516,1.816,1.400,0.416
5,1700,1915,-215,1.369,1.543,-0.173
5,1617,2020,-403,1.303,1.627,-0.325
5,1735,2124,-389,1.398,1.711,-0.313
5,1838,2034,-196,1.481,1.639,-0.158
5,2212,1543,669,1.782,1.243,0.539
5,1867,1964,-97,1.504,1.582,-0.078
5,1988,1517,471,1.602,1.222,0.379
5,2104,2202,-98,1.695,1.774,-0.079
5,1551,2309,-758,1.249,1.860,-0.611
5,1919,2163,-244,1.546,1.742,-0.197
5,2185,2278,-93,1.760,1.835,-0.075
5,1616,2328,-712,1.302,1.875,-0.574
5,2091,1839,252,1.684,1.481,0.203
5,1753,1851,-98,1.412,1.491,-0.079
5,1807,1801,6,1.456,1.451,0.005
5,1811,1866,-55,1.459,1.503,-0.044
5,1816,1548,268,1.463,1.247,0.216
5,1774,2224,-450,1.429,1.792,-0.363
5,1982,1883,99,1.597,1.517,0.080
5,2362,2132,230,1.903,1.718,0.185
5,2212,1993,219,1.782,1.606,0.176
5,1819,2067,-248,1.465,1.665,-0.200
5,1682,2080,-398,1.355,1.676,-0.321
5,1958,2316,-358,1.577,1.866,-0.288
5,1817,1713,104,1.464,1.380,0.084
5,1835,1898,-63,1.478,1.529,-0.051
5,2170,1494,676,1.748,1.204,0.545
5,2023,1925,98,1.630,1.551,0.079
5,1932,1681,251,1.556,1.354,0.202
5,1861,2370,-509,1.499,1.909,-0.410
5,2092,2027,65,1.685,1.633,0.052
5,2260,1976,284,1.821,1.592,0.229
5,1589,1899,-310,1.280,1.530,-0.250
5,1700,1643,57,1.369,1.324,0.046
5,1863,2111,-248,1.501,1.701,-0.200
5,2240,1621,619,1.805,1.306,0.499
5,1637,1686,-49,1.319,1.358,-0.039
5,1750,1939,-189,1.410,1.562,-0.152
5,2064,1808,256,1.663,1.456,0.206
5,2182,1883,299,1.758,1.517,0.241
5,2256,1478,778,1.817,1.191,0.627
5,2015,1961,54,1.623,1.580,0.044
5,2096,2245,-149,1.689,1.809,-0.120
5,2072,1827,245,1.669,1.472,0.197
5,1733,2076,-343,1.396,1.672,-0.276
5,2253,1679,574,1.815,1.353,0.462
5,1852,1742,110,1.492,1.403,0.089
5,1952,1946,6,1.573,1.568,0.005
5,2330,1550,780,1.877,1.249,0.628
5,2185,2229,-44,1.760,1.796,-0.035
5,1936,1527,409,1.560,1.230,0.329
5,2422,2141,281,1.951,1.725,0.226
5,2169,1842,327,1.747,1.484,0.263
5,1905,2041,-136,1.535,1.644,-0.110
5,1748,2310,-562,1.408,1.861,-0.453
5,1756,1807,-51,1.415,1.456,-0.041
5,2128,1955,173,1.714,1.575,0.139
5,2192,1833,359,1.766,1.477,0.289
5,2201,2233,-32,1.773,1.799,-0.026
5,1737,2134,-397,1.399,1.719,-0.320
5,2108,1741,367,1.698,1.403,0.296
5,1919,1953,-34,1.546,1.573,-0.027
5,2339,1816,523,1.884,1.463,0.421
5,1917,2072,-155,1.544,1.669,-0.125
5,2259,1690,569,1.820,1.361,0.458
5,2163,1986,177,1.742,1.600,0.143
5,2168,1859,309,1.747,1.498,0.249
5,2017,2004,13,1.625,1.614,0.010
5,1658,1867,-209,1.336,1.504,-0.168
5,1915,2065,-150,1.543,1.664,-0.121
5,1828,2072,-244,1.473,1.669,-0.197
5,2102,1788,314,1.693,1.440,0.253
5,2263,1480,783,1.823,1.192,0.631
5,2013,2160,-147,1.622,1.740,-0.118
5,2277,1908,369,1.834,1.537,0.297
5,1604,2270,-666,1.292,1.829,-0.537
5,1671,1775,-104,1.346,1.430,-0.084
5,1993,1974,19,1.606,1.590,0.015
5,1738,1520,218,1.400,1.224,0.176
5,2204,1633,571,1.776,1.316,0.460
5,1902,1686,216,1.532,1.358,0.174
5,1900,2145,-245,1.531,1.728,-0.197
5,2219,1582,637,1.788,1.274,0.513
5,2261,1788,473,1.821,1.440,0.381
5,1543,1855,-312,1.243,1.494,-0.251
5,1606,1948,-342,1.294,1.569,-0.276
5,1871,1552,319,1.507,1.250,0.257
5,1711,2108,-397,1.378,1.698,-0.320
5,1775,1775,0,1.430,1.430,0.000
5,2038,2280,-242,1.642,1.837,-0.195
5,2205,2038,167,1.776,1.642,0.135
5,1967,2120,-153,1.585,1.708,-0.123
5,1821,2104,-283,1.467,1.695,-0.228
5,1815,1656,159,1.462,1.334,0.128
5,2088,2142,-54,1.682,1.726,-0.044
5,1850,1851,-1,1.490,1.491,-0.001
5,1501,1658,-157,1.209,1.336,-0.126
5,1916,1772,144,1.544,1.427,0.116
5,2144,1789,355,1.727,1.441,0.286
5,1590,2208,-618,1.281,1.779,-0.498
5,1983,1772,211,1.597,1.427,0.170
5,1930,2088,-158,1.555,1.682,-0.127
5,1918,2167,-249,1.545,1.746,-0.201
5,1880,2227,-347,1.515,1.794,-0.280
5,1846,2048,-202,1.487,1.650,-0.163
,,,0,0.000,0.000,0.000
5,1679,2385,-706,1.353,1.921,-0.569
5,1694,1637,57,1.365,1.319,0.046
5,1763,1719,44,1.420,1.385,0.035
5,1849,1546,303,1.490,1.245,0.244
5,1769,1459,310,1.425,1.175,0.250
5,2151,1924,227,1.733,1.550,0.183
5,2172,1643,529,1.750,1.324,0.426
5,1503,2220,-717,1.211,1.788,-0.578
5,2039,2136,-97,1.643,1.721,-0.078
5,2071,1659,412,1.668,1.336,0.332
5,1758,1500,258,1.416,1.208,0.208
5,1985,2236,-251,1.599,1.801,-0.202
5,1746,1589,157,1.407,1.280,0.126
5,2226,1921,305,1.793,1.548,0.246
5,2135,1513,622,1.720,1.219,0.501
5,2251,1681,570,1.813,1.354,0.459
5,1744,1528,216,1.405,1.231,0.174
5,2116,2057,59,1.705,1.657,0.048
5,1922,2235,-313,1.548,1.800,-0.252
5,1735,1891,-156,1.398,1.523,-0.126
5,2202,2233,-31,1.774,1.799,-0.025
5,1690,2243,-553,1.361,1.807,-0.445
5,1650,1554,96,1.329,1.252,0.077
5,2144,2087,57,1.727,1.681,0.046
5,2418,2208,210,1.948,1.779,0.169
5,1768,2127,-359,1.424,1.713,-0.289
5,2045,1477,568,1.647,1.190,0.458
5,2065,1749,316,1.664,1.409,0.255
5,2073,1867,206,1.670,1.504,0.166
5,2038,1982,56,1.642,1.597,0.045
5,1807,2164,-357,1.456,1.743,-0.288
5,1727,1832,-105,1.391,1.476,-0.085
5,1692,1743,-51,1.363,1.404,-0.041
5,2231,2018,213,1.797,1.626,0.172
5,1520,1472,48,1.224,1.186,0.039
5,1739,1690,49,1.401,1.361,0.039
5,1706,1603,103,1.374,1.291,0.083
5,2032,2022,10,1.637,1.629,0.008
5,1845,1988,-143,1.486,1.602,-0.115
5,2062,1996,66,1.661,1.608,0.053
5,2076,1960,116,1.672,1.579,0.093
5,1839,1927,-88,1.481,1.552,-0.071
5,1705,2320,-615,1.374,1.869,-0.495
5,2146,2329,-183,1.729,1.876,-0.147
5,1985,1975,10,1.599,1.591,0.008
5,1806,1851,-45,1.455,1.491,-0.036
5,1917,1956,-39,1.544,1.576,-0.031
5,2027,2120,-93,1.633,1.708,-0.075
5,2140,1466,674,1.724,1.181,0.543
5,2204,1688,516,1.776,1.360,0.416
5,1648,2052,-404,1.328,1.653,-0.325
5,2016,1555,461,1.624,1.253,0.371
5,2396,1831,565,1.930,1.475,0.455
5,1926,1470,456,1.552,1.184,0.367
5,2050,2152,-102,1.651,1.734,-0.082
5,1664,2014,-350,1.340,1.622,-0.282
5,2090,1976,114,1.684,1.592,0.092
5,2259,2144,115,1.820,1.727,0.093
5,1556,2169,-613,1.253,1.747,-0.494
5,2096,1949,147,1.689,1.570,0.118
5,1570,1727,-157,1.265,1.391,-0.126
5,1594,1953,-359,1.284,1.573,-0.289
5,1515,1839,-324,1.220,1.481,-0.261
5,1598,1660,-62,1.287,1.337,-0.050
5,2044,1940,104,1.647,1.563,0.084
5,2187,1520,667,1.762,1.224,0.537
5,2169,1773,396,1.747,1.428,0.319
5,2218,2220,-2,1.787,1.788,-0.002
5,2249,2090,159,1.812,1.684,0.128
5,1713,2226,-513,1.380,1.793,-0.413
5,1930,1792,138,1.555,1.444,0.111
5,2013,2059,-46,1.622,1.659,-0.037
5,1991,2142,-151,1.604,1.726,-0.122
5,2343,2232,111,1.887,1.798,0.089
5,2267,1916,351,1.826,1.544,0.283
5,1622,2291,-669,1.307,1.846,-0.539
5,1966,2070,-104,1.584,1.668,-0.084
5,1693,1644,49,1.364,1.324,0.039
5,1823,1920,-97,1.469,1.547,-0.078
5,2270,1495,775,1.829,1.204,0.624
5,1880,2027,-147,1.515,1.633,-0.118
5,1593,2001,-408,1.283,1.612,-0.329
5,1662,1607,55,1.339,1.295,0.044
5,1838,2045,-207,1.481,1.647,-0.167
5,1518,1934,-416,1.223,1.558,-0.335
5,2133,1623,510,1.718,1.307,0.411
5,1868,2180,-312,1.505,1.756,-0.251
5,2011,1775,236,1.620,1.430,0.190
5,2173,2177,-4,1.751,1.754,-0.003
5,1501,1928,-427,1.209,1.553,-0.344
5,2190,2162,28,1.764,1.742,0.023
5,1596,1882,-286,1.286,1.516,-0.230
5,2135,2366,-231,1.720,1.906,-0.186
5,1944,1625,319,1.566,1.309,0.257
5,2433,2183,250,1.960,1.759,0.201
5,1871,1540,331,1.507,1.241,0.267
5,1738,2172,-434,1.400,1.750,-0.350
5,1646,1726,-80,1.326,1.390,-0.064
5,2125,2033,92,1.712,1.638,0.074
5,1617,2200,-583,1.303,1.772,-0.470
5,2256,1915,341,1.817,1.543,0.275
5,2003,2030,-27,1.614,1.635,-0.022
5,1821,1682,139,1.467,1.355,0.112
5,1817,1933,-116,1.464,1.557,-0.093
5,2192,1907,285,1.766,1.536,0.230
5,1795,2104,-309,1.446,1.695,-0.249
5,1741,2376,-635,1.403,1.914,-0.512
5,1941,1827,114,1.564,1.472,0.092
5,2019,2028,-9,1.626,1.634,-0.007
5,1570,1861,-291,1.265,1.499,-0.234
5,2264,2104,160,1.824,1.695,0.129
5,1784,2106,-322,1.437,1.697,-0.259
5,1837,2203,-366,1.480,1.775,-0.295
5,2256,1808,448,1.817,1.456,0.361
5,1743,1916,-173,1.404,1.544,-0.139
5,1637,2159,-522,1.319,1.739,-0.421
5,2184,1884,300,1.759,1.518,0.242
5,1538,2375,-837,1.239,1.913,-0.674
5,2048,2210,-162,1.650,1.780,-0.131
5,2399,1827,572,1.933,1.472,0.461
5,2051,1692,359,1.652,1.363,0.289
5,1606,1762,-156,1.294,1.419,-0.126
5,1916,2050,-134,1.544,1.651,-0.108
5,1725,1857,-132,1.390,1.496,-0.106
5,2044,1855,189,1.647,1.494,0.152
5,1719,1689,30,1.385,1.361,0.024
5,2030,2292,-262,1.635,1.846,-0.211
5,2015,2162,-147,1.623,1.742,-0.118
5,1884,1714,170,1.518,1.381,0.137
5,1759,2196,-437,1.417,1.769,-0.352
5,2108,1979,129,1.698,1.594,0.104
5,1937,2339,-402,1.560,1.884,-0.324
5,1831,2080,-249,1.475,1.676,-0.201
5,2199,1666,533,1.771,1.342,0.429
5,1979,1611,368,1.594,1.298,0.296
5,1885,2032,-147,1.519,1.637,-0.118
5,1867,2141,-274,1.504,1.725,-0.221
5,1514,1799,-285,1.220,1.449,-0.230
5,2403,1990,413,1.936,1.603,0.333
5,1682,1896,-214,1.355,1.527,-0.172
5,1887,1936,-49,1.520,1.560,-0.039
5,1641,2096,-455,1.322,1.689,-0.367
5,1823,2048,-225,1.469,1.650,-0.181
5,2406,2049,357,1.938,1.651,0.288
5,2100,1708,392,1.692,1.376,0.316
5,1900,2304,-404,1.531,1.856,-0.325
5,2018,2317,-299,1.626,1.867,-0.241
5,1762,1547,215,1.419,1.246,0.173
5,1516,1589,-73,1.221,1.280,-0.059
5,2250,1795,455,1.813,1.446,0.367
5,1510,1516,-6,1.216,1.221,-0.005
5,1504,2179,-675,1.212,1.755,-0.544
5,1847,2104,-257,1.488,1.695,-0.207
5,1777,1795,-18,1.432,1.446,-0.015
5,1969,1967,2,1.586,1.585,0.002
5,1899,1815,84,1.530,1.462,0.068
5,2036,2019,17,1.640,1.626,0.014
5,1881,2280,-399,1.515,1.837,-0.321
5,2109,1921,188,1.699,1.548,0.151
5,1944,1877,67,1.566,1.512,0.054
5,2163,1460,703,1.742,1.176,0.566
5,2166,2124,42,1.745,1.711,0.034
5,2059,2197,-138,1.659,1.770,-0.111
5,1969,2061,-92,1.586,1.660,-0.074
5,1797,1876,-79,1.448,1.511,-0.064
5,1954,1676,278,1.574,1.350,0.224
5,2068,1664,404,1.666,1.340,0.325
5,2154,1861,293,1.735,1.499,0.236
5,1736,2096,-360,1.398,1.689,-0.290
5,1570,1632,-62,1.265,1.315,-0.050
5,1811,1818,-7,1.459,1.465,-0.006
5,1788,1591,197,1.440,1.282,0.159
5,2197,1911,286,1.770,1.539,0.230
5,1563,2170,-607,1.259,1.748,-0.489
5,2283,2101,182,1.839,1.693,0.147
5,1544,2039,-495,1.244,1.643,-0.399
5,2061,1699,362,1.660,1.369,0.292
5,1561,2176,-615,1.258,1.753,-0.495
5,1990,1840,150,1.603,1.482,0.121
5,1553,1563,-10,1.251,1.259,-0.008
5,1542,2122,-580,1.242,1.709,-0.467
5,1853,1449,404,1.493,1.167,0.325
5,1730,1472,258,1.394,1.186,0.208
5,1915,1966,-51,1.543,1.584,-0.041
5,2400,2233,167,1.933,1.799,0.135
5,2003,1698,305,1.614,1.368,0.246
5,1764,1818,-54,1.421,1.465,-0.044
5,1776,1735,41,1.431,1.398,0.033
5,2168,1859,309,1.747,1.498,0.249
5,1503,1904,-401,1.211,1.534,-0.323
5,2103,2189,-86,1.694,1.763,-0.069
5,1929,2225,-296,1.554,1.792,-0.238
5,2344,2216,128,1.888,1.785,0.103
5,2204,1703,501,1.776,1.372,0.404
5,2252,2195,57,1.814,1.768,0.046
5,1497,1709,-212,1.206,1.377,-0.171
5,1974,2006,-32,1.590,1.616,-0.026
5,2229,1958,271,1.796,1.577,0.218
5,2238,1929,309,1.803,1.554,0.249
5,1907,1915,-8,1.536,1.543,-0.006
5,1775,2101,-326,1.430,1.693,-0.263
5,1875,1927,-52,1.510,1.552,-0.042
5,1544,2201,-657,1.244,1.773,-0.529
5,1713,2072,-359,1.380,1.669,-0.289
5,1932,1525,407,1.556,1.229,0.328
5,1731,1729,2,1.394,1.393,0.002
5,1657,2130,-473,1.335,1.716,-0.381
5,1855,2158,-303,1.494,1.738,-0.244
5,1875,2070,-195,1.510,1.668,-0.157
5,1803,1980,-177,1.452,1.595,-0.143
5,2094,2337,-243,1.687,1.883,-0.196
5,2007,2016,-9,1.617,1.624,-0.007
5,2164,2106,58,1.743,1.697,0.047
5,1922,2380,-458,1.548,1.917,-0.369
5,1732,2087,-355,1.395,1.681,-0.286
5,2002,2033,-31,1.613,1.638,-0.025
5,1835,2035,-200,1.478,1.639,-0.161
5,1861,1988,-127,1.499,1.602,-0.102
5,2045,1774,271,1.647,1.429,0.218
5,1675,1922,-247,1.349,1.548,-0.199
5,1925,2030,-105,1.551,1.635,-0.085
5,1796,1892,-96,1.447,1.524,-0.077
5,1639,1927,-288,1.320,1.552,-0.232
5,1838,1710,128,1.481,1.378,0.103
5,1963,1984,-21,1.581,1.598,-0.017
5,1926,1551,375,1.552,1.249,0.302
5,2220,2239,-19,1.788,1.804,-0.015
5,2407,1766,641,1.939,1.423,0.516
5,1623,1590,33,1.307,1.281,0.027
5,1764,1831,-67,1.421,1.475,-0.054
5,1645,1804,-159,1.325,1.453,-0.128
5,2241,1679,562,1.805,1.353,0.453
5,2124,1563,561,1.711,1.259,0.452
5,1691,2111,-420,1.362,1.701,-0.338
5,1714,2334,-620,1.381,1.880,-0.499
5,1842,1821,21,1.484,1.467,0.017
5,2183,1767,416,1.759,1.423,0.335
5,1840,2351,-511,1.482,1.894,-0.412
5,1507,1768,-261,1.214,1.424,-0.210
5,2082,1920,162,1.677,1.547,0.131
5,1681,1525,156,1.354,1.229,0.126
5,1695,1798,-103,1.365,1.448,-0.083
5,1721,1711,10,1.386,1.378,0.008
5,1488,1635,-147,1.199,1.317,-0.118
5,2169,2361,-192,1.747,1.902,-0.155
5,2173,1758,415,1.751,1.416,0.334
5,2275,1748,527,1.833,1.408,0.425
